Regular Session,Exams,Holiday,Weekday,Julian Day,Hour,Precip.,Air Temp,Solar Radiation,Humidity,2 inch Soil Temp,4 inch Soil Temp,Wind Speed,Wind Direction,St. Dev. of Wind Direction,Leaf Wetness, Electrical Consumption - Meter 1 (kW), Electrical Consumption  - Meter 2 (kW), Electrical Consumption  - Meter 3 (kW), Electrical Consumption  - Meter 4 (kW),Steam Consumption  (klb/hr),Chilled Water Consumption (TON),Electrical Consumption (kW),Steam Consumption (klb/hr),Chilled Water Consumption (TON),Electrical Consumption (kW),Steam Consumption (klb/hr)
1,0,0,7,167,7,0,71.3,0.49,91.5,72.63,72.81,0,0,0,0.11,3843,644,1135,1480,8.125,82.375,217,0.176757813,230,291,0
1,0,0,7,167,8,0,74.4,1.75,86.5,72.47,72.65,0.140931,185.6,98.4,0.01,3918,659,1168,1507,7.875,96.25,221,0.177734375,223,292,0
1,0,0,7,167,9,0,77.9,3.22,78.4,72.41,72.52,0.905985,192.8,87.4,0.001,4061,704,1218,1555,7.875,104.75,229,0.180664063,226.5,289,0
1,0,0,7,167,10,0,81.1,4.36,70.51,72.59,72.47,2.641897,213.6,55.66,0,4150,727,1252,1587,7.8125,114.5,232,0.178710938,237.5,290,0
1,0,0,7,167,11,0,82.5,3.46,66.33,73.05,72.58,6.39782,222.1,19.34,0,4150,726,1256,1584,7.875,115.5,230,0.176757813,237.5,291,0
1,0,0,7,167,12,0,85.1,7.2,58.6,73.4,72.68,7.914506,196.8,23.79,0,4072,699,1228,1561,7.75,115.875,233,0.176757813,238.5,291,0
1,0,0,7,167,13,0,86.5,7.22,54.61,73.91,72.93,6.142802,191.6,27.33,0,4001,714,1181,1522,7.5625,114.625,234,0.178710938,244.5,297,0
1,0,0,7,167,14,0,86.5,6.1,53.31,74.41,73.25,5.97279,209.1,40.59,0,3934,715,1148,1487,7.6875,120.875,235,0.181640625,239.5,306,0
1,0,0,7,167,15,0,87.2,4.82,48.73,74.85,73.53,7.556586,177.7,26.82,0,3906,706,1139,1477,7.5625,126,235,0.173828125,246.5,305,0
1,0,0,7,167,16,0,88.9,6.36,46.68,75.15,73.84,8.827202,190.1,17.39,0,3888,699,1132,1473,7.6875,129.75,232,0.177734375,239,303,0
1,0,0,7,167,17,0,88.3,4.25,47.35,75.39,74.06,4.512029,181.5,42.66,0,3925,705,1143,1493,7.625,119.125,234,0.176757813,241.5,304,0
1,0,0,7,167,18,0,87.1,2.24,49.49,75.46,74.28,7.053261,198.8,25.88,0,3950,709,1152,1505,7.9375,125.875,234,0.173828125,237.5,301,0
1,0,0,7,167,19,0,87,1.75,50.12,75.44,74.39,7.370915,206.7,26.29,0,3932,704,1141,1503,7.75,125.375,232,0.17578125,229,296,0
1,0,0,7,167,20,0,86.3,0.62,51.81,75.33,74.45,6.780347,190.1,18.9,0,3960,710,1150,1516,7.5,98.25,247,0.17578125,236.5,298,0
1,0,0,7,167,21,0,84.4,0.03,56.76,75.1,74.49,3.608281,188,46.42,0,3981,719,1156,1522,8.125,92.375,256,0.177734375,219,298,0
1,0,0,7,167,22,0,82.4,0,61.76,74.89,74.4,0.610701,185.7,94.9,0,3973,712,1160,1517,8.0625,87.25,255,0.177734375,1,169,0
1,0,0,7,167,23,0,81.1,0,64.9,74.66,74.3,0.617412,188.1,89.5,0,3987,674,1191,1538,7.9375,85.375,254,0.174804688,0,163,0
1,0,0,1,168,0,0,80.7,0,67.08,74.42,74.18,2.046855,190,70.48,0,4026,680,1200,1562,7.9375,84.75,254,0.1796875,0,150,0
1,0,0,1,168,1,0,80,0,69.88,74.3,74.06,3.975149,188.3,45.77,0,4017,677,1196,1560,8.125,81.875,252,0.17578125,0,147,0
1,0,0,1,168,2,0,78.6,0,72.91,74.09,73.97,4.840868,194.5,31.09,0,3944,659,1170,1531,8,79.375,249,0.17578125,0,147,0
1,0,0,1,168,3,0,77.6,0,73.71,73.87,73.86,2.424908,204.5,59.66,0,3881,642,1145,1510,7.9375,79.75,249,0.176757813,0,147,0
1,0,0,1,168,4,0,76.8,0,75.13,73.7,73.68,6.232282,206.9,24.15,0,3834,630,1126,1494,8.125,80.125,248,0.17578125,0,148,0
1,0,0,1,168,5,0,76.8,0,73.04,73.5,73.51,6.035426,189.2,35.14,0,3811,627,1117,1483,8.125,81.125,232,0.178710938,0,147,0
1,0,0,1,168,6,0,76.4,0,74.03,73.26,73.38,6.983914,214.1,19.33,0,3733,610,1103,1436,8.0625,79.125,222,0.177734375,324,338,0
1,0,0,1,168,7,0,76.1,0.2,68.82,73.03,73.25,6.288207,209.4,28.22,0,3716,614,1112,1406,7.875,80.25,221,0.176757813,236,299,0
1,0,0,1,168,8,0,75.8,1.63,76.59,72.83,73.08,7.353019,188.4,19.4,0,3945,673,1168,1520,8,91.75,225,0.17578125,237.5,295,0
1,0,0,1,168,9,0,76,0.69,80.7,72.79,72.91,7.238932,184.9,20.14,0.012,3983,680,1179,1540,7.875,95.125,226,0.177734375,228,293,0
1,0,0,1,168,10,0,78.8,4.06,76.69,72.8,72.85,8.200842,171.9,26.06,0,4158,722,1250,1602,7.875,111.75,228,0.181640625,235,290,0
1,0,0,1,168,11,0,79.8,1.36,75.45,73.11,72.87,6.57678,235.1,19.79,0,4393,908,1278,1623,7.8125,110.75,231,0.176757813,235,287,0
1,0,0,1,168,12,0,82.5,2.82,64.79,73.44,72.97,8.581132,249,29.34,0,4225,986,1146,1509,7.75,109.5,232,0.176757813,236,289,0
1,0,0,1,168,13,0,82.2,2.55,68.2,73.69,73.07,8.505074,242.3,22.97,0,4332,1009,1200,1539,8,115.75,234,0.17578125,235,289,0
1,0,0,1,168,14,0,84.8,7.67,63.25,74.26,73.3,8.54534,233.5,23.15,0,4319,1016,1200,1519,7.6875,121.875,233,0.177734375,246,295,0
1,0,0,1,168,15,0,86,4.43,58.41,74.71,73.58,9.847274,238.8,31.73,0,4232,1025,1144,1479,7.625,125.25,233,0.181640625,242.5,294,0
1,0,0,1,168,16,0,85.3,3,57.08,75.07,73.86,10.341651,215.6,27.82,0,4065,872,1132,1477,7.6875,111.375,232,0.176757813,235.5,289,0
1,0,0,1,168,17,0,83.4,2.98,58.97,74.99,74.02,8.652716,242.2,24.53,0,3992,725,1168,1515,7.75,123.5,232,0.173828125,234.5,295,0
1,0,0,1,168,18,0,83.5,1.63,59.59,74.95,74.11,11.11789,244.5,21.85,0,3979,719,1166,1510,7.875,109.125,229,0.177734375,236.5,290,0
1,0,0,1,168,19,0,83.3,1.14,60.11,74.89,74.14,7.460395,227.8,24.84,0,3931,703,1145,1499,7.875,91.5,228,0.178710938,221.5,282,0
1,0,0,1,168,20,0,81.5,0.23,62.2,74.76,74.15,6.816139,239,26.52,0,3964,672,1180,1528,7.75,85.625,247,0.177734375,220.5,288,0
1,0,0,1,168,21,0,80.9,0.01,64.89,74.55,74.13,4.364387,247.1,29.38,0,4058,693,1223,1558,7.875,85.5,248,0.174804688,216,292,0
1,0,0,1,168,22,0.14,71.1,0.01,93.2,73.61,73.98,8.892075,250.8,26.61,0.109,3630,596,1091,1359,8.1875,67.625,241,0.174804688,1,171,0
1,0,0,1,168,23,0.01,68.3,0,93.5,72.98,73.57,0,0,0,0.134,3652,604,1099,1365,8.3125,66.75,240,0.177734375,0,170,0
1,0,0,2,169,0,0,68.8,0,95.1,72.74,73.3,0,0,0,0.137,3630,602,1085,1359,8.1875,63.5,238,0.174804688,0,158,0
1,0,0,2,169,1,0,69,0,94.9,72.53,73.11,0.02237,235.7,102.8,0.17,3666,611,1092,1379,8.25,62.875,238,0.174804688,0,152,0
1,0,0,2,169,2,0,69.2,0,95.3,72.4,72.92,0.02237,190,102.8,0.17,3669,610,1093,1382,8.1875,63.625,238,0.177734375,0,153,0
1,0,0,2,169,3,0,69,0,95.7,72.25,72.76,0,0,0,0.17,3621,600,1082,1355,8,59.625,238,0.174804688,0,152,0
1,0,0,2,169,4,0,68.5,0,95.9,72.05,72.64,0,0,0,0.17,3617,601,1079,1353,8.125,59.75,237,0.176757813,0,152,0
1,0,0,2,169,5,0,68.2,0,96.4,71.94,72.47,0,0,0,0.176,3606,603,1073,1346,7.6875,59.25,220,0.174804688,0,151,0
1,0,0,2,169,6,0,67.2,0,96.5,71.72,72.31,0,0,0,0.17,3614,624,1080,1326,9.125,56,213,0.1796875,305.5,321,0
1,0,0,2,169,7,0,66.8,0.21,95.9,71.57,72.21,0,0,0,0.171,3516,616,1060,1256,9,70.375,218,0.186523438,199.5,284,0
1,0,0,2,169,8,0,68.5,2.02,86,71.36,72.06,2.447278,264.1,59.4,0.081,3534,632,1069,1249,9.125,84.25,219,0.217773438,204,302,0
1,0,0,2,169,9,0,71.2,3.46,78.09,71.07,71.85,4.38452,255.3,26.09,0.002,3591,651,1099,1257,8.375,91.625,221,0.206054688,208.5,306,0
1,0,0,2,169,10,0,73.6,4.84,69.72,70.92,71.68,4.29504,272.2,26.63,0,3579,645,1098,1252,7.6875,91.25,223,0.2890625,204.5,315,0
1,0,0,2,169,11,0,76.1,5.9,60.23,70.88,71.58,7.299331,259.2,30.79,0,3548,645,1086,1233,8.1875,94.625,221,0.22265625,212,337,0
1,0,0,2,169,12,0,77.2,5.58,50.98,70.88,71.48,9.883066,268.7,28.39,0,3490,614,1076,1216,6.9375,89,224,0.258789063,209.5,344,0
1,0,0,2,169,13,0,78.5,7.45,47.17,70.88,71.46,8.068859,258.5,29.13,0,3528,640,1085,1219,8.875,85.25,224,0.23046875,214,349,0
1,0,0,2,169,14,0,79.1,8.15,49.12,71.11,71.46,6.089114,260.9,42.97,0,3584,649,1109,1242,8.75,95.875,227,0.23046875,214,354,0
1,0,0,2,169,15,0,78.4,2.15,46.8,71.11,71.52,7.990564,224.9,19.26,0,3322,480,1093,1165,8.3125,67.125,207,0.198242188,208,346,0
1,0,0,2,169,16,0,65.5,0.53,79.05,70.73,71.55,4.142924,287.1,22.58,0.026,3103,265,1129,1125,7.4375,61.625,198,0.198242188,186.5,307,0
1,0,0,2,169,17,0,67.1,5.54,82,70.08,71.36,2.538995,228.8,47.65,0.013,3180,249,1167,1180,7.75,77.875,207,0.190429688,194.5,289,0
1,0,0,2,169,18,0,71.6,0.58,71.13,70.09,71.08,6.004108,271.8,20.06,0.002,2991,235,1078,1094,8.125,49.125,195,0.193359375,178.5,284,0
1,0,0,2,169,19,0,62.8,2,95.7,69.01,70.78,0,0,0,0.111,3009,224,1089,1112,8.25,64.625,196,0.190429688,175,271,0
1,0,0,2,169,20,0,64.6,0.31,91.5,69.16,70.43,0,0,0,0.092,3015,216,1093,1122,8.25,51.625,213,0.189453125,176.5,271,0
1,0,0,2,169,21,0.01,62.6,0.01,89.8,69.41,70.46,1.805259,44.72,64.72,0.093,2898,209,1034,1071,8.3125,48.375,216,0.188476563,173.5,278,0
1,0,0,2,169,22,0,61.6,0,95.2,69.36,70.44,0,0,0,0.126,2932,210,1045,1093,8.4375,47.75,216,0.19140625,1,166,0
1,0,0,2,169,23,0,60.7,0,95.4,69.36,70.39,0,0,0,0.105,2876,206,1012,1074,7.875,45.375,217,0.188476563,0,165,0
1,0,0,3,170,0,0,60.6,0,94.5,69.28,70.31,0,0,0,0.128,2840,197,997,1062,7.8125,44.375,214,0.194335938,0,158,0
1,0,0,3,170,1,0,60.3,0,92.1,68.97,70.19,3.415899,247.3,33.98,0.135,2776,199,968,1025,7.75,44.5,209,0.193359375,0,156,0
1,0,0,3,170,2,0,59.4,0,92.7,68.71,70.01,1.23035,303.6,72.05,0.136,2767,198,961,1024,7.8125,42,206,0.1953125,0,159,0
1,0,0,3,170,3,0,57.6,0,96.1,68.44,69.83,0,0,0,0.134,2748,200,951,1013,7.6875,40.75,204,0.194335938,0,160,0
1,0,0,3,170,4,0,59.3,0,92.2,68.17,69.62,0,0,0,0.136,2758,201,954,1019,7.8125,39.75,205,0.194335938,0,156,0
1,0,0,3,170,5,0,58.2,0,95.2,68.03,69.4,0,0,0,0.135,2775,207,957,1027,7.5625,41.25,188,0.1953125,0,156,0
1,0,0,3,170,6,0,58.9,0,92.2,67.82,69.24,0,0,0,0.136,2792,219,965,1024,7.9375,47.25,182,0.196289063,196,280,0
1,0,0,3,170,7,0,61.5,0.58,85.5,67.6,69.06,1.865658,267.2,54.62,0.123,2856,252,989,1031,8.8125,60.5,189,0.202148438,164,270,0
1,0,0,3,170,8,0,64.6,1.91,77.16,67.32,68.89,4.442682,255.2,19.03,0.003,2908,275,1017,1032,9.1875,67,194,0.2421875,165,288,0
1,0,0,3,170,9,0,67.4,3.54,69.15,67.04,68.61,6.451508,278.6,26.63,0,3003,296,1059,1064,8.3125,74.875,199,0.245117188,161,289,0
1,0,0,3,170,10,0,70.2,4.94,63.5,66.9,68.45,6.540988,292.2,27.32,0,3065,307,1086,1088,8,73.875,206,0.322265625,170,299,0
1,0,0,3,170,11,0,72,6.09,58.07,67,68.32,6.75574,256.8,31.44,0,3099,306,1108,1101,8.5625,72.125,206,0.208984375,178.5,303,0
1,0,0,3,170,12,0,74.2,6.95,51.21,67.3,68.3,7.335123,286.3,24.45,0,3103,298,1115,1106,6.9375,69.875,212,0.278320313,182,307,0
1,0,0,3,170,13,0,75.7,7.26,50.96,67.63,68.41,6.19649,258.4,31.29,0,3150,310,1131,1125,8.875,71.75,216,0.229492188,188,309,0
1,0,0,3,170,14,0,77.2,5.1,46.62,68.16,68.62,7.825026,278.2,18.88,0,3146,309,1129,1124,8.6875,75.75,217,0.21484375,182,316,0
1,0,0,3,170,15,0,78,7.48,46.78,68.6,68.83,5.185366,281.1,34.34,0,3164,304,1141,1135,8.1875,78.125,215,0.198242188,193,317,0
1,0,0,3,170,16,0,79,6.46,43.52,68.94,69.08,7.200903,297.2,25.74,0,3138,277,1137,1140,7.3125,88.375,213,0.190429688,194.5,293,0
1,0,0,3,170,17,0,79.6,2.28,41.88,69.11,69.31,5.878836,268.5,33.54,0,3122,258,1131,1149,7.5,90,211,0.190429688,192,282,0
1,0,0,3,170,18,0,81.3,3.85,39.44,69.25,69.5,6.388872,234.3,29.16,0,3078,243,1109,1142,7.9375,90.625,207,0.194335938,191.5,281,0
1,0,0,3,170,19,0,80.2,2.41,38.98,69.36,69.58,2.769406,231,48.91,0,3061,228,1104,1145,7.75,82.75,206,0.193359375,181,269,0
1,0,0,3,170,20,0,79.8,0.94,40.31,69.28,69.67,6.290444,228,30.09,0,3044,224,1096,1140,7.8125,71.25,221,0.190429688,180.5,271,0
1,0,0,3,170,21,0,76.7,0.03,46.54,69.19,69.65,0,0,0,0,3023,216,1087,1136,8.125,55.375,225,0.192382813,177,275,0
1,0,0,3,170,22,0,73.3,0,54.58,69.03,69.69,0,0,0,0,2992,216,1065,1127,8.1875,53.375,223,0.192382813,1,162,0
1,0,0,3,170,23,0,70.5,0,62.26,68.94,69.62,0,0,0,0,2973,211,1058,1120,8.25,51.25,222,0.19140625,0,162,0
1,0,0,4,171,0,0,70.9,0,61.72,68.74,69.55,0,0,0,0,2945,207,1045,1109,8,49.75,219,0.190429688,0,155,0
1,0,0,4,171,1,0,70.9,0,60.91,68.6,69.45,0,0,0,0,2913,210,1027,1092,8.1875,48,216,0.193359375,0,152,0
1,0,0,4,171,2,0,68.7,0,65.83,68.49,69.39,0,0,0,0,2886,208,1016,1078,7.75,48.75,213,0.189453125,0,155,0
1,0,0,4,171,3,0,67.9,0,68.98,68.51,69.3,0,0,0,0,2889,209,1013,1083,7.625,47.875,215,0.192382813,0,154,0
1,0,0,4,171,4,0,67.7,0,69.32,68.53,69.31,0,0,0,0.001,2914,206,1031,1093,7.75,45.75,213,0.192382813,0,155,0
1,0,0,4,171,5,0,66.6,0,72.18,68.41,69.21,0,0,0,0.001,2891,217,1012,1078,7.875,44.625,195,0.205078125,0,154,0
1,0,0,4,171,6,0,63.1,0,82.2,68.2,69.1,0,0,0,0.012,2933,258,1013,1078,9.125,51.125,186,0.1953125,212.5,289,0
1,0,0,4,171,7,0,65.7,0.35,79.22,67.98,69.02,0,0,0,0.006,3009,267,1060,1098,9,52.75,199,0.206054688,169,274,0
1,0,0,4,171,8,0,67.1,1.67,78.9,67.87,68.86,0,0,0,0.002,3105,286,1107,1128,8.5625,64.125,207,0.260742188,168.5,297,0
1,0,0,4,171,9,0,72.5,2.71,65.65,68.06,68.79,0,0,0,0,3207,311,1152,1160,8.5625,77.875,216,0.197265625,178.5,305,0
1,0,0,4,171,10,0,74.7,4.16,60.46,68.27,68.81,1.76723,197.9,66.77,0,3278,296,1197,1201,7.3125,83.125,221,0.258789063,185.5,310,0
1,0,0,4,171,11,0,77.6,5.84,57.35,68.59,68.9,2.216867,204,79.97,0,3354,302,1230,1238,7.9375,83,222,0.205078125,192.5,318,0
1,0,0,4,171,12,0,78.7,6.43,55.47,69.02,69.02,5.277083,254,26.87,0,3494,305,1286,1319,7.8125,88,228,0.201171875,197.5,326,0
1,0,0,4,171,13,0,80.5,7.37,56.76,69.64,69.34,3.328656,238.2,53.59,0,3873,706,1200,1383,9.0625,91.625,233,0.196289063,207,330,0
1,0,0,4,171,14,0,82.9,6.1,51.84,70.31,69.69,4.72007,242.6,32.94,0,3871,707,1198,1382,8.25,92.75,233,0.208984375,206,333,0
1,0,0,4,171,15,0,81.8,4,55.62,70.95,70.11,0.952962,4.252,86.9,0,3958,724,1224,1426,7.875,100.25,235,0.204101563,215.5,332,0
1,0,0,4,171,16,0,84,6.19,51.75,71.38,70.46,5.001932,294.9,57.84,0,3938,741,1190,1423,7.375,108.875,231,0.200195313,217.5,311,0
1,0,0,4,171,17,0,84.7,3.49,52.16,72.08,70.9,0.944014,264.8,87.4,0,3942,729,1184,1445,7.25,105.25,230,0.19140625,224,296,0
1,0,0,4,171,18,0,85.1,4.1,51.9,72.54,71.31,4.981799,285.8,38.02,0,3914,720,1169,1441,7.375,99.125,229,0.19140625,216.5,292,0
1,0,0,4,171,19,0,85.1,2.34,52.8,72.74,71.67,2.644134,282,55.32,0,3902,706,1159,1453,7.4375,99.625,228,0.19140625,215.5,292,0
1,0,0,4,171,20,0,84.6,0.86,54.52,72.79,71.88,0,0,0,0,3855,689,1140,1442,7.5625,86.5,245,0.1953125,216.5,294,0
1,0,0,4,171,21,0,78.9,0.06,64.7,72.85,72.08,0,0,0,0,3808,660,1132,1432,7.75,71.125,250,0.193359375,201,287,0
1,0,0,4,171,22,0,76.6,0,70.4,72.67,72.2,0,0,0,0.001,3853,649,1149,1471,8.125,74.5,251,0.19140625,1,165,0
1,0,0,4,171,23,0,74.9,0,75.49,72.46,72.2,0,0,0,0.003,4004,680,1196,1544,8,72.875,249,0.1953125,0,164,0
1,0,0,5,172,0,0,75.5,0,79.85,72.36,72.14,0,0,0,0.012,3970,670,1178,1538,7.875,70.75,247,0.192382813,0,157,0
1,0,0,5,172,1,0,74,0,85.3,72.24,72.13,0,0,0,0.028,3903,653,1152,1514,8.0625,70.125,245,0.192382813,0,154,0
1,0,0,5,172,2,0,76.3,0,77.37,72.13,72.07,3.760397,232.1,47.98,0.011,3879,649,1143,1503,8.25,72.625,246,0.190429688,0,154,0
1,0,0,5,172,3,0,76,0,77.71,71.97,71.97,2.574787,216.2,46.52,0.011,3861,646,1133,1498,7.9375,67.125,244,0.190429688,0,157,0
1,0,0,5,172,4,0,74.5,0,82.5,71.89,71.92,1.469709,220.7,76.68,0.019,3862,642,1137,1499,8.1875,67.75,244,0.192382813,0,156,0
1,0,0,5,172,5,0,74.2,0,83.6,71.77,71.88,0.33555,185.9,93.6,0.021,3856,647,1129,1496,8.25,66,228,0.190429688,0,154,0
1,0,0,5,172,6,0,73.8,0,83.5,71.77,71.77,0,0,0,0.024,3878,664,1139,1491,8.9375,67.75,220,0.196289063,310.5,326,0
1,0,0,5,172,7,0,75,0.62,81.6,71.66,71.72,3.507616,197.8,40.21,0.014,3981,704,1186,1507,9.25,84.75,228,0.203125,212,289,0
1,0,0,5,172,8,0,77,1.77,76.61,71.62,71.68,3.436032,217,53.12,0.004,4037,735,1205,1513,8.9375,93.25,231,0.228515625,219,298,0
1,0,0,5,172,9,0,77.9,3.09,73.67,71.58,71.62,6.46493,208.6,18.2,0.002,4152,775,1253,1540,8.25,91.875,230,0.219726563,225,304,0
1,0,0,5,172,10,0,78.8,2.11,73.23,71.7,71.63,6.075692,212.1,21.93,0.001,4253,795,1299,1575,7.875,102.75,236,0.22265625,214,319,0
1,0,0,5,172,11,0,81.5,5.76,68.37,72.02,71.67,8.688508,208.9,20.06,0,4371,841,1334,1612,9.1875,113,236,0.2265625,235.5,319,0
1,0,0,5,172,12,0,84,5.14,62.21,72.47,71.87,6.952596,228.2,29.03,0,4375,819,1349,1623,7.25,120.25,239,0.228515625,239.5,326,0
1,0,0,5,172,13,0,83,5.06,66.5,72.91,72.11,8.742196,217,25.18,0,4610,1061,1348,1617,9.125,120.375,243,0.211914063,237,331,0
1,0,0,5,172,14,0,83.4,4.44,65.16,73.2,72.35,8.294796,207.2,22.51,0,4561,1117,1289,1571,8.6875,121.25,240,0.206054688,242.5,345,0
1,0,0,5,172,15,0,83.5,3.62,64.46,73.42,72.58,8.373091,203.9,24.21,0,4572,1109,1300,1579,8.375,109.25,237,0.20703125,242.5,334,0
1,0,0,5,172,16,0,82.9,2.84,66.44,73.58,72.73,8.147154,182.5,18.11,0,4537,1077,1290,1586,7.375,110.625,236,0.205078125,233.5,311,0
1,0,0,5,172,17,0,83,1.6,66.67,73.78,72.89,5.885547,201.2,25.07,0,4571,1074,1307,1606,7.4375,112.125,233,0.201171875,236,297,0
1,0,0,5,172,18,0,83.8,2.06,64.37,73.84,73.03,7.65054,199.8,18.36,0,4489,1048,1269,1588,7.875,117.5,231,0.204101563,231.5,290,0
1,0,0,5,172,19,0,82,0.57,66.32,73.8,73.13,10.073211,207,20.45,0,4257,989,1173,1511,7.5625,95,228,0.202148438,218.5,298,0
1,0,0,5,172,20,0,80.1,0.65,68.54,73.59,73.16,9.894251,195.4,14.42,0,4068,905,1112,1467,7.75,84.25,241,0.198242188,212,309,0
1,0,0,5,172,21,0,77.7,0.08,71.23,73.34,73.11,7.478291,190.9,17.52,0,3916,660,1164,1508,7.9375,76.5,246,0.196289063,204.5,304,0
1,0,0,5,172,22,0,76.4,0,75.93,73.03,73.02,5.737905,196,23.94,0.002,3837,643,1134,1476,8.1875,74,245,0.19921875,1,167,0
1,0,0,5,172,23,0,75.2,0,78.33,72.79,72.85,8.641531,195.7,17.78,0.003,3867,652,1144,1487,8.0625,70.75,243,0.19921875,0,161,0
1,0,0,6,173,0,0,73.5,0,85,72.57,72.69,5.706587,189.1,21.5,0.014,3858,641,1146,1487,8.125,70.625,241,0.200195313,0,158,0
1,0,0,6,173,1,0,71.7,0,90.2,72.48,72.6,2.391353,171.9,59.17,0.034,3784,633,1118,1449,8.25,68.25,239,0.202148438,0,158,0
1,0,0,6,173,2,0,71.2,0,91.7,72.36,72.5,4.72007,177.5,35.08,0.052,3831,643,1124,1480,8,66.375,235,0.198242188,0,159,0
1,0,0,6,173,3,0.02,70.6,0,95.2,72.25,72.4,2.400301,210.5,70.39,0.093,3814,638,1118,1474,8.25,65,235,0.198242188,0,160,0
1,0,0,6,173,4,0,70.5,0,95.6,72.09,72.33,5.473939,202.7,24.28,0.11,3847,647,1126,1490,8.1875,65,239,0.202148438,0,159,0
1,0,0,6,173,5,0,71.2,0,95.4,72.01,72.24,5.158522,200.3,15.73,0.11,3928,666,1157,1521,8.375,64.75,221,0.197265625,0,174,0
1,0,0,6,173,6,0,72.2,0,95.4,71.9,72.13,5.878836,205.5,19.87,0.11,4053,709,1209,1551,8.625,65.5,218,0.200195313,320.5,338,0
1,0,0,6,173,7,0,73.1,0.21,94.5,71.94,72.07,4.529925,203.3,45.34,0.11,4171,751,1252,1584,9.375,69.375,220,0.206054688,228,297,0
1,0,0,6,173,8,0,74.3,0.42,93,72.01,72.07,5.742379,195.1,18.96,0.066,4358,837,1319,1618,9.375,70.375,223,0.224609375,218,310,0
1,0,0,6,173,9,0,75.2,1.44,91.7,72.14,72.11,4.699937,197.6,26.07,0.037,4642,1125,1330,1603,8.75,75,221,0.211914063,232.5,315,0
1,0,0,6,173,10,0,74.8,0.82,93.9,72.3,72.11,6.966018,194,19.05,0.093,4656,1125,1341,1606,7.625,74.125,224,0.249023438,223,332,0
1,0,0,6,173,11,0.01,74.1,0.15,94.9,72.48,72.24,6.930226,216.7,21.29,0.11,4326,991,1237,1514,9.0625,68.5,223,0.205078125,219,337,0
1,0,0,6,173,12,0.02,70.3,0.6,95.2,72.46,72.3,7.252354,210.5,20.67,0.11,4103,744,1247,1528,7.8125,75.375,231,0.241210938,212,334,0
1,0,0,6,173,13,0,72.5,1.66,95.8,71.93,72.2,0.116324,248,100.7,0.097,4321,815,1326,1596,9.6875,94.25,240,0.227539063,218,331,0
1,0,0,6,173,14,0.01,71.3,0.98,95,72.13,72.13,8.558762,260.7,19.06,0.133,4007,730,1216,1477,8.875,88,239,0.212890625,204.5,321,0
1,0,0,6,173,15,0,70.8,1.18,94.2,72.01,72.13,7.042076,234.1,20.72,0.111,3977,712,1219,1462,7.8125,86.125,241,0.221679688,200.5,310,0
1,0,0,6,173,16,0.01,69.5,0.3,95.2,71.92,72.09,3.8029,213.1,32.33,0.131,3882,690,1184,1424,7.875,82.125,239,0.21484375,195.5,289,0
1,0,0,6,173,17,0,69.7,1,94.3,71.61,71.99,3.811848,220.9,35.56,0.11,3816,662,1170,1400,7.8125,74.125,232,0.197265625,193.5,279,0
1,0,0,6,173,18,0,69.9,1.02,93.3,71.52,71.87,3.538934,231.5,35.81,0.11,3749,641,1148,1376,8.25,67.625,232,0.25,188,266,0
1,0,0,6,173,19,0,69.4,0.12,95.1,71.46,71.81,0,0,0,0.136,3737,637,1135,1381,8.5,66.375,233,0.334960938,187,258,0
1,0,0,6,173,20,0,68.9,0.05,96.4,71.35,71.7,2.333191,241,62.84,0.15,3691,630,1115,1362,8.125,70.75,257,0.5234375,181.5,259,0
1,0,0,6,173,21,0,68.5,0.02,96.3,71.23,71.63,0,0,0,0.143,3656,625,1094,1353,8.375,74,268,0.46875,182,265,0
1,0,0,6,173,22,0,68.6,0,96.4,71.23,71.58,0,0,0,0.163,3628,611,1085,1348,8.4375,73.375,261,0.416015625,0.5,156,0
1,0,0,6,173,23,0,68.7,0,96.7,71.11,71.52,0,0,0,0.139,3586,599,1073,1330,8.5625,66.125,249,0.23828125,0,158,0
1,0,0,7,174,0,0,67.8,0,96.2,71,71.45,0,0,0,0.17,3540,593,1059,1304,8.0625,62.125,244,0.235351563,0,154,0
1,0,0,7,174,1,0,67.5,0,95.8,70.9,71.36,2.046855,255.3,57.16,0.17,3504,584,1046,1290,8.1875,60.875,241,0.197265625,0,149,0
1,0,0,7,174,2,0,65.8,0,95.5,70.63,71.27,0,0,0,0.141,3385,554,1012,1235,8.125,56.5,237,0.198242188,0,150,0
1,0,0,7,174,3,0,64.4,0,95,70.26,71.1,0.78295,263.3,82.5,0.136,3303,534,988,1197,7.8125,54.5,235,0.204101563,0,150,0
1,0,0,7,174,4,0,63.6,0,94.8,69.84,70.91,1.212454,253.9,83.3,0.146,3267,523,979,1181,7.8125,52.5,234,0.233398438,0,151,0
1,0,0,7,174,5,0,62.5,0,94.7,69.47,70.65,0,0,0,0.135,2945,209,1037,1115,7.9375,52.5,216,0.375,0,150,0
1,0,0,7,174,6,0,62.1,0,93.9,69.13,70.39,0,0,0,0.135,2911,204,1028,1095,7.8125,57.375,215,0.466796875,224.5,281,0
1,0,0,7,174,7,0,63.7,0.58,90.9,68.9,70.16,0,0,0,0.137,2957,211,1048,1114,7.625,56.5,214,0.232421875,174.5,265,0
